age,workclass,education,education.num,marital.status,occupation,sex,capital.gain,capital.loss,hours.per.week,native.country,income
36,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Male,0,0,40,United-States,<=50K
64,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Male,0,0,15,United-States,>50K
24,Private,Some-college,10,Never-married,Machine-op-inspct,Male,0,0,55,United-States,<=50K
21,State-gov,Some-college,10,Never-married,Exec-managerial,Female,0,0,20,United-States,<=50K
28,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,0,0,60,United-States,>50K
18,?,11th,7,Never-married,?,Male,0,0,25,United-States,<=50K
41,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,50,United-States,<=50K
17,Private,9th,5,Never-married,Other-service,Male,0,0,16,United-States,<=50K
58,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Male,0,0,50,United-States,>50K
50,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Male,0,0,8,United-States,<=50K
30,Private,11th,7,Married-spouse-absent,Handlers-cleaners,Male,0,0,40,Mexico,<=50K
47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
24,Private,Some-college,10,Never-married,Sales,Male,0,0,20,United-States,<=50K
50,Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Male,0,0,40,United-States,<=50K
29,Private,Masters,14,Never-married,Prof-specialty,Male,0,0,55,Scotland,<=50K
31,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Male,0,0,40,United-States,>50K
40,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Male,0,0,70,United-States,>50K
31,Private,Some-college,10,Never-married,Sales,Female,0,0,60,United-States,<=50K
53,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Male,0,0,40,United-States,<=50K
33,Private,HS-grad,9,Never-married,Adm-clerical,Female,0,0,40,United-States,<=50K
43,Private,Bachelors,13,Married-civ-spouse,Other-service,Male,0,0,40,United-States,<=50K
38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Female,0,0,50,United-States,>50K
18,Private,11th,7,Never-married,Sales,Female,0,0,30,United-States,<=50K
50,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,0,0,40,United-States,>50K
27,Private,11th,7,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
19,Private,Some-college,10,Never-married,Sales,Female,0,0,25,United-States,<=50K
24,State-gov,Bachelors,13,Never-married,Tech-support,Female,0,0,40,United-States,<=50K
25,Private,Masters,14,Never-married,Prof-specialty,Male,0,0,35,United-States,<=50K
34,Private,Bachelors,13,Divorced,Sales,Female,0,0,50,United-States,>50K
30,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Sales,Male,0,0,35,United-States,<=50K
37,Federal-gov,Masters,14,Divorced,Prof-specialty,Female,0,0,40,United-States,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Male,0,0,48,United-States,>50K
67,Without-pay,HS-grad,9,Married-civ-spouse,Adm-clerical,Male,0,0,12,Philippines,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,0,0,30,United-States,<=50K
75,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Male,0,0,30,United-States,<=50K
47,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Female,0,0,50,United-States,<=50K
23,Private,10th,6,Married-civ-spouse,Handlers-cleaners,Male,0,0,40,United-States,<=50K
51,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Female,0,0,8,United-States,<=50K
42,Local-gov,HS-grad,9,Divorced,Other-service,Male,0,0,40,United-States,<=50K
32,Private,Some-college,10,Married-civ-spouse,Tech-support,Female,0,0,32,United-States,>50K
54,Private,HS-grad,9,Separated,Sales,Female,0,0,35,United-States,<=50K
20,Private,Some-college,10,Never-married,Handlers-cleaners,Female,0,0,40,United-States,<=50K
39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,>50K
35,Private,HS-grad,9,Never-married,Machine-op-inspct,Female,0,0,40,United-States,<=50K
45,Local-gov,Bachelors,13,Married-civ-spouse,Craft-repair,Male,0,0,35,United-States,>50K
27,Private,Bachelors,13,Never-married,Sales,Female,0,0,40,United-States,<=50K
61,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Sales,Male,0,0,30,United-States,>50K
41,Private,HS-grad,9,Never-married,Sales,Male,0,0,50,United-States,<=50K
22,Private,Some-college,10,Never-married,Tech-support,Male,0,0,40,United-States,<=50K
66,?,Bachelors,13,Married-civ-spouse,?,Male,0,0,6,United-States,<=50K
25,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
20,Private,Some-college,10,Never-married,Other-service,Female,0,0,35,United-States,<=50K
20,Private,Some-college,10,Never-married,Machine-op-inspct,Female,0,0,35,United-States,<=50K
67,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,0,16,United-States,<=50K
44,Private,Some-college,10,Married-civ-spouse,Sales,Male,0,0,60,United-States,>50K
42,Private,HS-grad,9,Married-civ-spouse,Sales,Male,0,0,60,United-States,>50K
29,Local-gov,Some-college,10,Never-married,Adm-clerical,Male,0,0,40,Ecuador,<=50K
48,Private,Some-college,10,Never-married,Craft-repair,Female,0,0,38,United-States,>50K
25,Private,HS-grad,9,Never-married,Adm-clerical,Female,0,0,40,United-States,<=50K
31,Private,HS-grad,9,Divorced,Other-service,Female,0,0,99,United-States,>50K
40,Private,Masters,14,Divorced,Prof-specialty,Male,0,0,20,United-States,<=50K
26,Private,Some-college,10,Married-civ-spouse,Sales,Male,0,0,40,United-States,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Other-service,Female,0,0,35,United-States,<=50K
52,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,>50K
41,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,Male,0,0,40,United-States,<=50K
39,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Female,0,0,50,United-States,<=50K
48,Private,HS-grad,9,Never-married,Adm-clerical,Female,0,0,16,Trinadad&Tobago,<=50K
19,Private,HS-grad,9,Never-married,Sales,Female,0,0,30,United-States,<=50K
19,Private,Some-college,10,Never-married,Sales,Male,0,0,40,United-States,<=50K
32,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,0,0,50,United-States,<=50K
39,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,0,0,40,United-States,<=50K
33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
38,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,0,0,40,United-States,<=50K
27,Private,Some-college,10,Never-married,Farming-fishing,Male,0,0,45,United-States,<=50K
23,Private,HS-grad,9,Never-married,Exec-managerial,Female,0,0,45,United-States,<=50K
59,?,Assoc-voc,11,Divorced,?,Male,0,0,48,United-States,<=50K
25,Local-gov,Bachelors,13,Never-married,Adm-clerical,Male,0,0,20,India,<=50K
37,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Male,0,0,68,United-States,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,0,0,65,United-States,<=50K
24,Private,Assoc-acdm,12,Never-married,Sales,Female,0,0,37,United-States,<=50K
53,Local-gov,Bachelors,13,Divorced,Adm-clerical,Female,0,0,38,Dominican-Republic,<=50K
26,Private,Some-college,10,Never-married,Handlers-cleaners,Male,0,0,40,?,<=50K
25,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Female,0,0,40,United-States,>50K
59,Private,11th,7,Never-married,Machine-op-inspct,Male,0,0,40,United-States,<=50K
39,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Female,0,0,40,United-States,<=50K
28,Private,Some-college,10,Never-married,Handlers-cleaners,Male,0,0,40,United-States,<=50K
22,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,0,0,40,United-States,<=50K
20,Private,HS-grad,9,Never-married,Craft-repair,Male,0,0,40,El-Salvador,<=50K
25,Private,Some-college,10,Never-married,Other-service,Female,0,0,40,United-States,<=50K
27,Private,Some-college,10,Never-married,Craft-repair,Male,0,0,50,United-States,<=50K
20,Private,HS-grad,9,Never-married,Sales,Male,0,0,40,United-States,<=50K
63,?,Some-college,10,Widowed,?,Female,0,0,24,United-States,<=50K
43,Self-emp-not-inc,10th,6,Divorced,Farming-fishing,Male,0,0,25,United-States,<=50K
39,Private,Some-college,10,Divorced,Adm-clerical,Female,0,0,40,United-States,<=50K
27,Private,Bachelors,13,Never-married,Prof-specialty,Male,0,0,45,United-States,<=50K
17,Private,10th,6,Never-married,Sales,Female,0,0,5,United-States,<=50K
40,State-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,0,0,72,United-States,<=50K
50,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,0,0,48,United-States,>50K
23,Self-emp-inc,Bachelors,13,Never-married,Adm-clerical,Female,0,0,35,United-States,<=50K
30,Private,HS-grad,9,Never-married,Exec-managerial,Female,0,0,40,United-States,<=50K
24,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Male,0,0,50,United-States,<=50K
23,Private,Bachelors,13,Never-married,Adm-clerical,Female,0,0,20,United-States,<=50K
45,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Male,0,0,20,United-States,<=50K
22,Private,Some-college,10,Never-married,Sales,Male,0,0,20,United-States,<=50K
41,Private,Some-college,10,Never-married,Handlers-cleaners,Male,0,0,40,United-States,<=50K
48,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Male,0,0,40,United-States,>50K
31,Private,HS-grad,9,Divorced,Machine-op-inspct,Male,0,0,40,United-States,<=50K
49,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,0,50,United-States,<=50K
38,Private,HS-grad,9,Never-married,Craft-repair,Male,0,0,40,United-States,<=50K
58,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Male,0,0,48,United-States,<=50K
58,Private,Bachelors,13,Divorced,Prof-specialty,Female,0,0,50,United-States,<=50K
61,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,0,0,40,United-States,<=50K
32,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Male,0,0,45,United-States,>50K
33,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Male,0,0,50,United-States,<=50K
28,Private,Bachelors,13,Separated,Exec-managerial,Female,0,0,50,United-States,>50K
22,Private,Some-college,10,Never-married,Other-service,Female,0,0,11,United-States,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,>50K
59,Private,HS-grad,9,Married-civ-spouse,Sales,Male,0,0,55,United-States,<=50K
50,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Male,0,0,40,United-States,<=50K
56,Self-emp-inc,12th,8,Widowed,Exec-managerial,Female,0,0,40,United-States,<=50K
36,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Male,0,0,40,United-States,<=50K
18,?,10th,6,Never-married,?,Male,0,0,30,United-States,<=50K
28,Private,Some-college,10,Married-civ-spouse,Sales,Male,0,0,60,United-States,<=50K
42,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Male,0,0,40,United-States,>50K
60,Private,HS-grad,9,Married-civ-spouse,Other-service,Male,0,0,40,United-States,<=50K
41,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Male,0,0,91,United-States,<=50K
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,55,United-States,>50K
52,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Male,0,0,40,United-States,>50K
42,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Male,0,0,40,United-States,<=50K
26,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Male,0,0,55,United-States,>50K
31,Local-gov,Bachelors,13,Divorced,Prof-specialty,Female,0,0,40,United-States,<=50K
47,Private,5th-6th,3,Separated,Sales,Female,0,0,40,Mexico,<=50K
35,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Male,0,0,50,United-States,<=50K
19,Private,9th,5,Never-married,Handlers-cleaners,Male,0,0,25,United-States,<=50K
59,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Female,0,0,80,United-States,>50K
38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,0,40,United-States,>50K
36,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,0,50,United-States,<=50K
35,Private,Masters,14,Never-married,Exec-managerial,Female,0,0,55,United-States,<=50K
39,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Male,0,0,30,United-States,<=50K
64,Private,Some-college,10,Separated,Other-service,Male,0,0,40,United-States,<=50K
17,Local-gov,10th,6,Never-married,Other-service,Female,0,0,25,United-States,<=50K
49,Private,Some-college,10,Married-civ-spouse,Other-service,Male,0,0,32,United-States,<=50K
19,Private,Some-college,10,Never-married,Other-service,Female,0,0,25,United-States,<=50K
26,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,0,0,45,United-States,<=50K
38,Private,7th-8th,4,Married-civ-spouse,Adm-clerical,Male,0,0,40,United-States,<=50K
25,Private,Bachelors,13,Never-married,Exec-managerial,Female,0,0,25,United-States,<=50K
19,Private,HS-grad,9,Never-married,Prof-specialty,Female,0,0,40,United-States,<=50K
22,Private,Assoc-voc,11,Never-married,Exec-managerial,Male,0,0,40,South,<=50K
60,Private,Some-college,10,Divorced,Craft-repair,Male,0,0,44,United-States,>50K
46,Private,HS-grad,9,Separated,Craft-repair,Male,0,0,37,United-States,<=50K
33,State-gov,Some-college,10,Never-married,Other-service,Male,0,0,40,United-States,<=50K
51,Local-gov,Masters,14,Divorced,Exec-managerial,Female,0,0,40,United-States,<=50K
18,?,HS-grad,9,Never-married,?,Female,0,0,30,United-States,<=50K
60,Self-emp-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Male,0,0,25,United-States,<=50K
39,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Male,0,0,60,United-States,<=50K
39,Private,Assoc-acdm,12,Never-married,Tech-support,Female,0,0,40,United-States,<=50K
40,Local-gov,Some-college,10,Never-married,Exec-managerial,Male,0,0,40,United-States,<=50K
48,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Male,0,0,65,United-States,>50K
24,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,0,0,40,United-States,<=50K
32,Private,HS-grad,9,Divorced,Handlers-cleaners,Male,0,0,40,United-States,<=50K
31,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Male,0,0,60,United-States,<=50K
39,Private,HS-grad,9,Never-married,Machine-op-inspct,Male,0,0,40,United-States,<=50K
27,Private,Masters,14,Never-married,Exec-managerial,Female,0,0,40,United-States,<=50K
45,State-gov,Masters,14,Never-married,Adm-clerical,Male,0,0,38,United-States,<=50K
22,?,HS-grad,9,Divorced,?,Female,0,0,40,United-States,<=50K
31,Private,Bachelors,13,Never-married,Craft-repair,Male,0,0,40,Vietnam,<=50K
63,Private,HS-grad,9,Divorced,Exec-managerial,Female,0,0,40,United-States,<=50K
45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,0,50,United-States,>50K
28,State-gov,Some-college,10,Separated,Adm-clerical,Female,0,0,50,United-States,<=50K
23,Private,Bachelors,13,Never-married,Sales,Female,0,0,40,United-States,<=50K
50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,44,United-States,>50K
33,Private,12th,8,Married-civ-spouse,Protective-serv,Male,0,0,40,United-States,<=50K
22,?,Some-college,10,Never-married,?,Male,0,0,40,United-States,<=50K
29,Private,Some-college,10,Married-civ-spouse,Transport-moving,Male,0,0,40,United-States,<=50K
36,Private,HS-grad,9,Divorced,Adm-clerical,Female,0,0,35,United-States,<=50K
60,Private,1st-4th,2,Married-civ-spouse,Craft-repair,Male,0,0,40,Mexico,>50K
46,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Male,0,0,50,?,<=50K
67,?,Masters,14,Widowed,?,Female,0,0,40,United-States,<=50K
20,?,Some-college,10,Never-married,?,Female,0,0,15,France,<=50K
23,Private,Bachelors,13,Never-married,Sales,Male,0,0,55,United-States,<=50K
38,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,0,0,50,United-States,<=50K
60,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Male,0,0,40,United-States,>50K
20,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Female,0,0,35,United-States,<=50K
37,Private,Some-college,10,Widowed,Machine-op-inspct,Female,0,0,48,United-States,<=50K
37,Private,HS-grad,9,Never-married,Craft-repair,Male,0,0,40,United-States,<=50K
58,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
25,Private,Bachelors,13,Never-married,Craft-repair,Male,0,0,30,Canada,<=50K
27,Private,Some-college,10,Never-married,Adm-clerical,Female,0,0,60,United-States,<=50K
33,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Male,0,0,55,United-States,<=50K
43,State-gov,Some-college,10,Divorced,Adm-clerical,Female,0,0,40,United-States,<=50K
21,Federal-gov,Some-college,10,Never-married,Tech-support,Male,0,0,20,United-States,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,Mexico,<=50K
44,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Male,0,0,40,United-States,<=50K
52,?,7th-8th,4,Married-civ-spouse,?,Male,0,0,40,United-States,<=50K
31,Private,HS-grad,9,Never-married,Other-service,Female,0,0,20,United-States,<=50K
18,Federal-gov,11th,7,Never-married,Other-service,Male,0,0,15,Philippines,<=50K
20,Private,HS-grad,9,Never-married,Other-service,Female,0,0,30,United-States,<=50K
32,Private,HS-grad,9,Never-married,Machine-op-inspct,Male,0,0,40,United-States,<=50K
48,Private,10th,6,Married-civ-spouse,Transport-moving,Male,0,0,40,United-States,<=50K
46,Private,HS-grad,9,Married-civ-spouse,Other-service,Male,0,0,40,United-States,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Male,0,0,50,United-States,<=50K
27,Self-emp-not-inc,HS-grad,9,Never-married,Sales,Male,0,0,40,United-States,<=50K
18,Federal-gov,Some-college,10,Never-married,Sales,Female,0,0,32,United-States,<=50K
50,Self-emp-inc,Masters,14,Married-civ-spouse,Sales,Male,0,0,40,United-States,>50K
43,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Female,0,0,40,Greece,<=50K
32,Private,Bachelors,13,Divorced,Sales,Female,0,0,30,United-States,<=50K
43,Private,HS-grad,9,Separated,Exec-managerial,Female,0,0,48,United-States,<=50K
50,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,0,40,?,>50K
35,Private,Some-college,10,Divorced,Exec-managerial,Female,0,0,40,United-States,>50K
20,?,HS-grad,9,Never-married,?,Female,0,0,5,United-States,<=50K
73,?,HS-grad,9,Widowed,?,Female,0,0,65,United-States,<=50K
46,Private,HS-grad,9,Divorced,Adm-clerical,Female,0,0,45,United-States,<=50K
58,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,0,0,60,United-States,>50K
40,Private,HS-grad,9,Never-married,Craft-repair,Male,0,0,50,United-States,<=50K
25,Private,Bachelors,13,Never-married,Adm-clerical,Male,0,0,40,United-States,<=50K
22,Private,Assoc-acdm,12,Never-married,Adm-clerical,Female,0,0,25,United-States,<=50K
33,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,0,0,40,United-States,<=50K
49,Federal-gov,Assoc-voc,11,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
62,Private,10th,6,Divorced,Prof-specialty,Female,0,0,40,United-States,<=50K
56,Local-gov,Some-college,10,Divorced,Protective-serv,Male,0,0,48,United-States,<=50K
24,Private,HS-grad,9,Never-married,Transport-moving,Female,0,0,40,Mexico,<=50K
42,Private,HS-grad,9,Never-married,Other-service,Female,0,0,40,United-States,<=50K
41,Private,Masters,14,Divorced,Exec-managerial,Female,0,0,40,United-States,<=50K
23,Private,Bachelors,13,Never-married,Other-service,Male,0,0,66,Ecuador,<=50K
22,?,Some-college,10,Never-married,?,Male,0,0,40,United-States,<=50K
35,Private,Bachelors,13,Never-married,Adm-clerical,Male,0,0,40,United-States,<=50K
42,Private,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Male,0,0,40,?,<=50K
22,Private,HS-grad,9,Never-married,Machine-op-inspct,Male,0,0,40,Mexico,<=50K
32,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,50,United-States,<=50K
25,Private,HS-grad,9,Never-married,Craft-repair,Male,0,0,40,United-States,<=50K
66,Private,5th-6th,3,Divorced,Priv-house-serv,Female,0,0,15,United-States,<=50K
26,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Male,0,0,38,United-States,<=50K
55,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,0,45,United-States,>50K
24,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
25,Private,HS-grad,9,Never-married,Sales,Male,0,0,40,United-States,<=50K
22,Private,Some-college,10,Never-married,Adm-clerical,Female,0,0,40,United-States,<=50K
31,Private,HS-grad,9,Never-married,Other-service,Male,0,0,40,United-States,<=50K
30,Private,HS-grad,9,Divorced,Adm-clerical,Female,0,0,40,United-States,<=50K
54,Private,HS-grad,9,Never-married,Other-service,Male,0,0,15,United-States,<=50K
19,?,Some-college,10,Never-married,?,Female,0,0,40,United-States,<=50K
56,Private,9th,5,Divorced,Craft-repair,Female,0,0,40,United-States,>50K
47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,60,Japan,<=50K
29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
53,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
22,Private,HS-grad,9,Never-married,Machine-op-inspct,Female,0,0,40,United-States,<=50K
42,Private,HS-grad,9,Divorced,Exec-managerial,Female,0,0,40,United-States,>50K
21,Private,Some-college,10,Never-married,Sales,Male,0,0,40,United-States,<=50K
36,Self-emp-inc,HS-grad,9,Never-married,Other-service,Female,0,0,70,United-States,<=50K
60,Private,5th-6th,3,Married-civ-spouse,Sales,Male,0,0,40,?,>50K
69,Private,Assoc-voc,11,Widowed,Sales,Female,0,0,25,United-States,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,0,0,40,United-States,<=50K
48,Private,Some-college,10,Divorced,Adm-clerical,Female,0,0,55,United-States,<=50K
23,Private,HS-grad,9,Never-married,Exec-managerial,Female,0,0,40,United-States,<=50K
47,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Male,0,0,40,United-States,>50K
36,Private,HS-grad,9,Never-married,Machine-op-inspct,Female,0,0,40,United-States,<=50K
39,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Male,0,0,50,United-States,>50K
22,Private,HS-grad,9,Never-married,Transport-moving,Female,0,0,46,United-States,<=50K
36,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Male,0,0,40,United-States,<=50K
54,Private,1st-4th,2,Married-civ-spouse,Other-service,Male,0,0,40,Mexico,<=50K
33,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Female,0,0,40,United-States,<=50K
52,Private,Some-college,10,Married-civ-spouse,Sales,Male,0,0,65,United-States,<=50K
23,Private,Bachelors,13,Never-married,Sales,Male,0,0,32,United-States,<=50K
33,Private,1st-4th,2,Married-civ-spouse,Handlers-cleaners,Male,0,0,40,Mexico,<=50K
30,Private,Assoc-voc,11,Divorced,Adm-clerical,Female,0,0,38,United-States,<=50K
35,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Male,0,0,38,Jamaica,<=50K
35,?,Assoc-voc,11,Married-civ-spouse,?,Female,0,0,20,United-States,>50K
27,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,0,0,37,United-States,<=50K
24,Private,HS-grad,9,Never-married,Other-service,Male,0,0,35,United-States,<=50K
44,Local-gov,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Male,0,0,40,United-States,<=50K
62,Private,Assoc-voc,11,Separated,Priv-house-serv,Female,0,0,20,United-States,<=50K
75,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Male,0,0,20,United-States,<=50K
47,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,0,0,50,United-States,<=50K
64,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Male,0,0,60,United-States,<=50K
54,Private,HS-grad,9,Divorced,Tech-support,Male,0,0,42,United-States,>50K
41,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,0,40,United-States,>50K
33,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
20,Private,Some-college,10,Never-married,Adm-clerical,Female,0,0,10,United-States,<=50K
51,Private,Bachelors,13,Divorced,Sales,Male,0,0,50,United-States,>50K
45,Self-emp-inc,Prof-school,15,Never-married,Craft-repair,Male,0,0,50,United-States,>50K
18,?,11th,7,Never-married,?,Male,0,0,72,United-States,<=50K
43,Private,10th,6,Married-civ-spouse,Transport-moving,Male,0,0,40,Yugoslavia,<=50K
32,Private,HS-grad,9,Divorced,Adm-clerical,Female,0,0,40,United-States,<=50K
61,Private,Some-college,10,Divorced,Sales,Female,0,0,40,United-States,<=50K
21,Private,1st-4th,2,Married-civ-spouse,Other-service,Male,0,0,40,England,<=50K
56,Private,11th,7,Divorced,Craft-repair,Male,0,0,49,United-States,<=50K
28,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,0,0,60,United-States,<=50K
23,Private,Some-college,10,Never-married,Handlers-cleaners,Female,0,0,40,United-States,<=50K
55,Private,Some-college,10,Married-civ-spouse,Transport-moving,Male,0,0,84,United-States,<=50K
33,Private,HS-grad,9,Never-married,Transport-moving,Male,0,0,70,United-States,<=50K
22,Private,Some-college,10,Never-married,Adm-clerical,Female,0,0,20,United-States,<=50K
43,Local-gov,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Male,0,0,40,United-States,<=50K
32,Self-emp-not-inc,HS-grad,9,Divorced,Exec-managerial,Female,0,0,40,United-States,<=50K
38,Private,Some-college,10,Married-civ-spouse,Sales,Female,0,0,40,United-States,<=50K
18,Private,9th,5,Never-married,Farming-fishing,Male,0,0,20,United-States,<=50K
35,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,0,0,50,United-States,>50K
67,?,HS-grad,9,Widowed,?,Female,0,0,40,United-States,<=50K
29,Private,HS-grad,9,Divorced,Machine-op-inspct,Female,0,0,40,United-States,<=50K
19,Private,1st-4th,2,Never-married,Handlers-cleaners,Male,0,0,55,Mexico,<=50K
39,Private,11th,7,Married-civ-spouse,Craft-repair,Male,0,0,35,United-States,<=50K
45,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,0,0,55,United-States,>50K
42,Local-gov,7th-8th,4,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K
34,Private,Bachelors,13,Never-married,Sales,Male,0,0,40,United-States,<=50K
52,Local-gov,Bachelors,13,Married-civ-spouse,Tech-support,Male,0,0,40,United-States,<=50K
18,?,11th,7,Never-married,?,Male,0,0,25,United-States,<=50K
64,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Male,0,0,25,France,<=50K
30,Private,Bachelors,13,Married-civ-spouse,Sales,Male,0,0,45,United-States,>50K
